{1.50, 2.14, 2.20, 0.51, 0.43, 0.94, 0.07, 0.98, 0.37, 0.39}, 
{1.47, 2.17, 2.23, 0.53, 0.43, 0.96, 0.11, 1.00, 0.36, 0.38}, 
{1.74, 2.25, 2.27, 0.55, 0.50, 1.05, 0.12, 0.81, 0.41, 0.40}, 
{1.60, 2.20, 2.20, 0.59, 0.43, 1.02, 0.13, 0.87, 0.44, 0.41}, 
{1.48, 2.03, 2.05, 0.53, 0.40, 0.93, 0.14, 0.76, 0.40, 0.37}, 
{1.55, 2.12, 2.13, 0.56, 0.44, 1.00, 0.13, 0.89, 0.41, 0.39}, 
{1.61, 2.27, 2.31, 0.61, 0.48, 1.09, 0.11, 0.87, 0.44, 0.43}, 
{1.86, 2.39, 2.38, 0.62, 0.47, 1.09, 0.12, 1.08, 0.46, 0.46}, 
{1.73, 2.33, 2.34, 0.55, 0.47, 1.03, 0.10, 1.10, 0.46, 0.46}, 
{1.85, 2.45, 2.46, 0.58, 0.54, 1.11, 0.07, 1.03, 0.45, 0.48}, 
{1.77, 2.32, 2.36, 0.60, 0.48, 1.08, 0.14, 1.11, 0.45, 0.44}, 
{1.62, 2.60, 2.63, 0.65, 0.52, 1.18, 0.17, 1.06, 0.48, 0.46}, 
{1.42, 2.24, 2.25, 0.51, 0.49, 1.01, 0.15, 0.85, 0.55, 0.52}, 
{1.65, 2.70, 2.72, 0.66, 0.58, 1.23, 0.16, 1.00, 0.64, 0.62}, 
{1.67, 2.56, 2.57, 0.57, 0.56, 1.14, 0.16, 0.93, 0.56, 0.53}, 
{1.81, 2.53, 2.54, 0.52, 0.59, 1.10, 0.06, 0.97, 0.38, 0.33}, 
{1.95, 2.60, 2.55, 0.49, 0.60, 1.09, 0.06, 0.99, 0.43, 0.37}, 
{1.95, 2.49, 2.45, 0.48, 0.62, 1.10, 0.07, 0.97, 0.40, 0.34}, 
{1.79, 2.54, 2.52, 0.61, 0.40, 1.01, 0.04, 1.05, 0.54, 0.58}, 
{1.82, 2.37, 2.34, 0.60, 0.38, 0.98, 0.10, 0.98, 0.55, 0.56}, 
{1.72, 2.56, 2.55, 0.63, 0.42, 1.06, 0.07, 1.06, 0.58, 0.61}, 
{1.53, 2.32, 2.33, 0.37, 0.49, 0.86, 0.04, 0.97, 0.35, 0.36}, 
{1.44, 2.27, 2.26, 0.36, 0.48, 0.84, 0.02, 0.90, 0.34, 0.36}, 
{1.41, 2.11, 2.13, 0.37, 0.46, 0.84, 0.02, 0.85, 0.33, 0.33}, 
{1.37, 1.41, 1.41, 0.35, 0.21, 0.56, 0.09, 0.69, 0.39, 0.41}, 
{1.21, 1.29, 1.30, 0.32, 0.20, 0.51, 0.08, 0.64, 0.33, 0.34}, 
{1.29, 1.86, 1.89, 0.44, 0.30, 0.74, 0.07, 1.06, 0.36, 0.35}, 
{1.45, 2.09, 2.12, 0.51, 0.34, 0.86, 0.08, 1.19, 0.42, 0.45}, 
{1.79, 2.35, 2.39, 0.56, 0.41, 0.97, 0.09, 1.06, 0.55, 0.54}, 
{1.85, 2.37, 2.41, 0.62, 0.42, 1.05, 0.10, 1.04, 0.58, 0.60}, 
{1.89, 2.36, 2.41, 0.57, 0.44, 1.01, 0.08, 1.06, 0.58, 0.58}, 
{1.87, 2.35, 2.39, 0.58, 0.43, 1.01, 0.05, 1.01, 0.56, 0.57}, 
{1.76, 2.26, 2.28, 0.59, 0.48, 1.07, 0.10, 1.18, 0.45, 0.48}, 
