{1.87, 2.16, 2.16, 1.03, 0.24, 1.27, 0.49, 0.97, 0.70, 0.73}, 
{2.00, 2.30, 2.29, 1.05, 0.27, 1.32, 0.49, 1.05, 0.65, 0.66}, 
{1.23, 2.22, 2.26, 0.93, 0.38, 1.30, 0.31, 0.99, 0.54, 0.54}, 
{1.60, 2.03, 2.05, 0.85, 0.29, 1.14, 0.37, 1.11, 0.44, 0.47}, 
{1.51, 1.86, 1.89, 0.73, 0.21, 0.93, 0.28, 0.96, 0.52, 0.53}, 
{1.65, 2.47, 2.53, 0.97, 0.46, 1.43, 0.31, 1.03, 0.87, 0.89}, 
{1.50, 2.36, 2.43, 0.97, 0.44, 1.41, 0.37, 1.02, 0.78, 0.77}, 
{1.71, 2.47, 2.53, 1.02, 0.44, 1.46, 0.41, 1.02, 0.83, 0.83}, 
{1.29, 1.87, 1.88, 0.74, 0.37, 1.11, 0.21, 0.86, 0.54, 0.55}, 
{1.21, 1.73, 1.75, 0.67, 0.39, 1.07, 0.26, 0.95, 0.63, 0.64}, 
{1.24, 1.80, 1.81, 0.74, 0.34, 1.08, 0.24, 0.78, 0.53, 0.54}, 
{1.40, 2.43, 2.49, 1.02, 0.42, 1.44, 0.38, 1.11, 0.51, 0.52}, 
{1.57, 2.63, 2.62, 0.99, 0.41, 1.40, 0.34, 1.20, 0.56, 0.60}, 
{1.59, 2.53, 2.54, 0.80, 0.43, 1.23, 0.27, 1.31, 0.60, 0.62}, 
{1.52, 2.52, 2.55, 1.05, 0.44, 1.49, 0.42, 1.27, 0.65, 0.66}, 
{1.22, 2.09, 2.09, 0.77, 0.37, 1.14, 0.24, 0.83, 0.57, 0.57}, 
{1.22, 1.65, 1.65, 0.48, 0.28, 0.76, 0.12, 0.71, 0.45, 0.46}, 
{1.04, 1.73, 1.76, 0.58, 0.29, 0.87, 0.16, 0.68, 0.46, 0.47}, 
{1.03, 1.77, 1.78, 0.81, 0.29, 1.10, 0.35, 0.72, 0.46, 0.44}, 
{1.42, 2.36, 2.40, 0.79, 0.43, 1.22, 0.22, 0.95, 0.72, 0.72}, 
{1.64, 2.12, 2.16, 1.13, 0.19, 1.32, 0.49, 0.94, 0.67, 0.67}, 
{1.50, 2.12, 2.15, 0.96, 0.31, 1.28, 0.38, 1.05, 0.73, 0.74}, 
{1.64, 2.84, 2.86, 0.99, 0.55, 1.54, 0.41, 1.15, 0.58, 0.59}, 
{1.43, 2.52, 2.56, 1.09, 0.39, 1.49, 0.39, 1.10, 0.50, 0.52}, 
{1.63, 2.42, 2.43, 1.04, 0.39, 1.43, 0.41, 1.13, 0.70, 0.71}, 
{1.47, 2.35, 2.36, 1.18, 0.37, 1.55, 0.54, 1.10, 0.71, 0.75}, 
{1.44, 2.44, 2.44, 1.40, 0.36, 1.76, 0.56, 0.96, 0.42, 0.45}, 
{1.33, 2.37, 2.40, 1.28, 0.40, 1.67, 0.51, 0.98, 0.72, 0.72}, 
{1.43, 2.40, 2.46, 0.94, 0.42, 1.36, 0.24, 1.05, 0.65, 0.67}, 
{1.58, 2.40, 2.46, 0.86, 0.44, 1.30, 0.23, 1.11, 0.74, 0.75}, 
{1.48, 2.48, 2.53, 1.04, 0.41, 1.46, 0.30, 1.20, 0.73, 0.75}, 
{1.28, 2.23, 2.26, 0.78, 0.46, 1.23, 0.21, 0.85, 0.62, 0.61}, 
{1.77, 2.59, 2.61, 0.81, 0.57, 1.38, 0.21, 1.06, 0.77, 0.79}, 
{1.71, 2.66, 2.68, 0.81, 0.60, 1.42, 0.21, 1.12, 0.77, 0.78}, 
{1.38, 2.15, 2.16, 0.67, 0.44, 1.11, 0.14, 0.90, 0.58, 0.60}, 
{1.64, 2.81, 2.86, 0.91, 0.57, 1.47, 0.22, 1.08, 0.65, 0.66}, 
{1.44, 2.47, 2.51, 1.13, 0.41, 1.53, 0.38, 0.96, 0.56, 0.55}, 
{0.95, 1.59, 1.60, 0.66, 0.27, 0.92, 0.19, 0.68, 0.36, 0.37}, 
{1.36, 2.31, 2.34, 0.86, 0.45, 1.31, 0.33, 1.04, 0.49, 0.49}, 
{1.39, 2.30, 2.32, 0.86, 0.48, 1.34, 0.30, 1.05, 0.48, 0.48}, 
{1.30, 2.26, 2.29, 0.97, 0.43, 1.40, 0.37, 1.03, 0.54, 0.55}, 
{1.36, 2.32, 2.37, 0.90, 0.51, 1.41, 0.35, 1.03, 0.56, 0.56}, 
{1.41, 2.27, 2.33, 0.84, 0.49, 1.33, 0.30, 1.00, 0.51, 0.50}, 
{1.52, 2.56, 2.56, 1.13, 0.44, 1.56, 0.45, 0.99, 0.49, 0.51}, 
{1.40, 2.69, 2.69, 1.00, 0.44, 1.44, 0.25, 1.21, 0.68, 0.71}, 
{1.70, 2.48, 2.46, 0.83, 0.43, 1.26, 0.24, 1.22, 0.65, 0.67}, 
{0.92, 1.62, 1.63, 0.50, 0.28, 0.78, 0.12, 0.68, 0.45, 0.46}, 
{0.81, 1.17, 1.19, 0.37, 0.21, 0.58, 0.12, 0.50, 0.37, 0.39}, 
{0.71, 1.13, 1.14, 0.40, 0.18, 0.59, 0.12, 0.45, 0.37, 0.39}, 
{0.66, 0.96, 0.98, 0.33, 0.19, 0.52, 0.12, 0.46, 0.33, 0.34}, 
{1.54, 2.55, 2.59, 1.06, 0.47, 1.54, 0.40, 1.14, 0.87, 0.88}, 
{1.44, 2.46, 2.54, 1.06, 0.44, 1.50, 0.37, 1.12, 0.85, 0.86}, 
{1.50, 2.54, 2.56, 1.09, 0.40, 1.50, 0.40, 1.20, 0.83, 0.84}, 
{1.39, 2.51, 2.54, 1.09, 0.47, 1.56, 0.36, 1.19, 0.89, 0.89}, 
{0.91, 1.34, 1.36, 0.54, 0.26, 0.80, 0.21, 0.59, 0.48, 0.49}, 
{0.91, 1.38, 1.41, 0.54, 0.25, 0.80, 0.22, 0.57, 0.46, 0.47}, 
{1.05, 1.52, 1.55, 0.58, 0.30, 0.87, 0.23, 0.66, 0.53, 0.54}, 
{1.17, 1.82, 1.87, 0.73, 0.31, 1.04, 0.29, 0.74, 0.60, 0.61}, 
{1.30, 2.19, 2.23, 0.90, 0.48, 1.38, 0.36, 0.99, 0.72, 0.75}, 
{1.23, 2.15, 2.20, 0.71, 0.39, 1.10, 0.14, 1.14, 0.48, 0.49}, 
{1.37, 2.30, 2.36, 0.97, 0.43, 1.40, 0.34, 1.15, 0.75, 0.77}, 
{1.54, 2.20, 2.24, 0.87, 0.46, 1.33, 0.38, 1.07, 0.77, 0.79}, 
{1.55, 2.28, 2.30, 0.92, 0.45, 1.37, 0.41, 1.14, 0.79, 0.82}, 
{1.49, 2.37, 2.42, 1.06, 0.46, 1.52, 0.44, 1.07, 0.71, 0.72}, 
{1.39, 2.12, 2.15, 0.80, 0.35, 1.15, 0.32, 1.02, 0.74, 0.75}, 
{1.46, 2.15, 2.13, 0.79, 0.31, 1.10, 0.31, 0.95, 0.71, 0.74}, 
{1.25, 1.73, 1.75, 0.82, 0.27, 1.10, 0.39, 0.83, 0.48, 0.48}, 
{1.14, 1.69, 1.73, 0.66, 0.41, 1.07, 0.31, 0.71, 0.45, 0.46}, 
{1.30, 1.94, 1.98, 0.90, 0.32, 1.21, 0.42, 0.85, 0.50, 0.51}, 
{1.30, 1.80, 1.83, 0.80, 0.28, 1.07, 0.38, 0.80, 0.56, 0.61}, 
{1.60, 2.47, 2.53, 1.16, 0.51, 1.67, 0.50, 0.91, 0.56, 0.52}, 
{1.65, 2.60, 2.65, 1.31, 0.45, 1.76, 0.55, 1.00, 0.56, 0.53}, 
{1.54, 2.59, 2.60, 0.89, 0.55, 1.44, 0.30, 1.20, 0.76, 0.78}, 
{1.76, 2.67, 2.68, 0.79, 0.61, 1.40, 0.22, 1.22, 0.82, 0.82}, 
{1.57, 2.56, 2.55, 1.12, 0.49, 1.62, 0.42, 1.16, 0.78, 0.77}, 
{1.97, 2.27, 2.30, 0.81, 0.40, 1.22, 0.32, 1.12, 0.79, 0.80}, 
{1.67, 2.08, 2.10, 0.75, 0.41, 1.16, 0.28, 0.98, 0.69, 0.70}, 
{1.20, 1.86, 1.89, 0.71, 0.36, 1.08, 0.32, 0.88, 0.58, 0.59}, 
{1.39, 2.05, 2.08, 0.88, 0.39, 1.26, 0.43, 0.94, 0.65, 0.66}, 
{1.40, 2.10, 2.12, 0.86, 0.40, 1.26, 0.40, 1.05, 0.75, 0.77}, 
{1.58, 2.51, 2.52, 1.07, 0.50, 1.57, 0.37, 1.08, 0.92, 0.95}, 
{1.60, 2.26, 2.23, 0.81, 0.46, 1.27, 0.28, 0.86, 0.82, 0.86}, 
{1.78, 2.15, 2.12, 0.87, 0.43, 1.30, 0.42, 0.92, 0.74, 0.74}, 
{1.00, 1.66, 1.70, 0.58, 0.31, 0.89, 0.18, 0.70, 0.43, 0.44}, 
{0.93, 1.86, 1.91, 0.71, 0.37, 1.07, 0.20, 0.72, 0.39, 0.39}, 
{1.10, 1.84, 1.85, 0.72, 0.34, 1.06, 0.26, 0.72, 0.41, 0.41}, 
{1.48, 2.43, 2.49, 1.05, 0.49, 1.54, 0.33, 1.18, 0.84, 0.84}, 
{1.47, 2.34, 2.40, 0.98, 0.47, 1.45, 0.31, 1.13, 0.89, 0.88}, 
{1.49, 2.38, 2.43, 1.03, 0.47, 1.50, 0.30, 1.08, 0.93, 0.91}, 
{1.37, 2.28, 2.36, 0.96, 0.52, 1.47, 0.24, 1.03, 0.81, 0.81}, 
{1.59, 2.55, 2.58, 1.23, 0.52, 1.74, 0.54, 0.92, 0.48, 0.45}, 
